Experiment	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	R1	R2
ERX3974820	ERR3971477	2021-03-15 19:32:48	2021-03-16 07:57:23	40698342	3093073992	0	76	1352		https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3971/ERR3971477	MTB-CTRL-NT-6_s	RNA-Seq	RANDOM PCR	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	NextSeq 500	ERP120307	PRJEB37021		699502	ERS4366137	SAMEA6601869	simple	83332	Mycobacterium tuberculosis H37Rv	SAMEA6601869							no					London School of Hygiene and Tropical Medicine	ERA2398243		public	D8D936FFD6D3ED8C4CB4DBB665AD8B33	E7B21611A410430946F59EA4D7AF08BF		
ERX682114	ERR738423	2015-01-29 01:11:21	2021-10-30 17:54:54	42031216	2101560800	0	50	1378		https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR738/ERR738423	Sample 1	RNA-Seq	RANDOM PCR	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	Illumina HiSeq 2000	ERP009333	PRJEB8275		273545	ERS642701	SAMEA3214866	simple	83332	Mycobacterium tuberculosis H37Rv	SAMEA3214866							no					Illumina HiSeq2000	ERA403890		public	39D39037DA95BF33D212802EEDB6A791	BF94F2404CE92A865AA28D105D85B413		
ERX1101427	ERR1022493	2017-09-22 07:55:23	2017-09-26 11:15:03	152206984	15220698400	0	100	6935		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-12/ERR1022493/ERR1022493.1	unspecified	RNA-Seq	RANDOM	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	Illumina HiSeq 2500	ERP012221	PRJEB10919		411807	ERS853141	SAMEA3545992	simple	83332	Mycobacterium tuberculosis H37Rv	SAMEA3545992							no					RACHELPJLAI	ERA486526		public	DAD28710591865672F22C3E08CD4F7FF	DC14874E5F83FF3B4C046F1CB1B72364		
ERX1101428	ERR1022494	2017-09-22 07:55:23	2017-09-26 11:13:30	18759446	1500755680	0	80	689		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR1022494/ERR1022494.1	unspecified	RNA-Seq	RANDOM	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	Illumina HiSeq 2500	ERP012221	PRJEB10919		411807	ERS853142	SAMEA3545993	simple	83332	Mycobacterium tuberculosis H37Rv	SAMEA3545993							no					RACHELPJLAI	ERA486526		public	A51887D3173A0D5AD7365112B1D99729	5632D06EE16AE527F7DDBC373BC26635		
ERX1101429	ERR1022495	2017-09-22 07:55:23	2017-09-26 11:14:41	159867491	15986749100	0	100	7165		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-12/ERR1022495/ERR1022495.1	unspecified	RNA-Seq	RANDOM	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	Illumina HiSeq 2500	ERP012221	PRJEB10919		411807	ERS853143	SAMEA3545994	simple	83332	Mycobacterium tuberculosis H37Rv	SAMEA3545994							no					RACHELPJLAI	ERA486526		public	2F4D21E9FF32D0E4708A626DAC314E03	CFC1750AD63F0BBCFBD89CB3C650C1A4		
ERX1101430	ERR1022496	2017-09-22 07:55:23	2017-09-26 11:14:07	19318490	1545479200	0	80	707		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR1022496/ERR1022496.1	unspecified	RNA-Seq	RANDOM	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	Illumina HiSeq 2500	ERP012221	PRJEB10919		411807	ERS853140	SAMEA3545991	simple	83332	Mycobacterium tuberculosis H37Rv	SAMEA3545991							no					RACHELPJLAI	ERA486526		public	40984C92F2EDA7300647AD3011813281	B143CF8C8E1F1E6696FB784DFDC22094		
ERX1404043	ERR1332451	2016-12-02 11:01:27	2016-12-02 11:03:10	6447428	618953088	0	96	398		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1332451/ERR1332451.1	unspecified	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	Illumina HiSeq 2000	ERP014650	PRJEB13114		341617	ERS1091711	SAMEA3904577	simple	83332	Mycobacterium tuberculosis H37Rv	SAMEA3904577							no					OSLO UNIVERSITY HOSPITAL	ERA585446		public	527F1AF9EA124AD3B3A23374D761799C	1AB8A63D31F9A77C65FF8EF1AEE7C755		
ERX1404044	ERR1332452	2016-12-02 11:01:27	2016-12-02 11:03:25	8886245	853079520	0	96	553		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1332452/ERR1332452.1	unspecified	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	Illumina HiSeq 2000	ERP014650	PRJEB13114		341617	ERS1091712	SAMEA3904578	simple	83332	Mycobacterium tuberculosis H37Rv	SAMEA3904578							no					OSLO UNIVERSITY HOSPITAL	ERA585446		public	71D7B48F8E8D8E8CFD2AA140F4F1A23E	0D5DA9410E9D9D3E5336B8752798CDD2		
ERX1404045	ERR1332453	2016-12-02 11:01:27	2016-12-02 11:03:18	4205740	403751040	0	96	261		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1332453/ERR1332453.1	unspecified	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	Illumina HiSeq 2000	ERP014650	PRJEB13114		341617	ERS1091713	SAMEA3904579	simple	83332	Mycobacterium tuberculosis H37Rv	SAMEA3904579							no					OSLO UNIVERSITY HOSPITAL	ERA585446		public	934B9A3BFCB362DB6076A388CAF1D6B8	FE2A6E443E3D09F13B30068BD409237B		
ERX1404046	ERR1332454	2016-12-02 11:01:27	2016-12-02 11:03:53	9109673	874528608	0	96	563		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1332454/ERR1332454.1	unspecified	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	Illumina HiSeq 2000	ERP014650	PRJEB13114		341617	ERS1091714	SAMEA3904580	simple	83332	Mycobacterium tuberculosis H37Rv	SAMEA3904580							no					OSLO UNIVERSITY HOSPITAL	ERA585446		public	88FDACCE9F099305B70EB171F3515C0A	E3E98F6005F98563A93E0D3DAC981529		
ERX1776916	ERR1706682	2016-10-25 11:45:30	2016-10-27 23:50:46	13138261	1418932188	13138261	108	1048	GCA_000195955.1	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1706682/ERR1706682.1	56299	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	200	0.0	ILLUMINA	Illumina Genome Analyzer II	ERP017985	PRJEB16133		350494	ERS1412894	SAMEA4513715	simple	83332	Mycobacterium tuberculosis H37Rv	SAMEA4513715							no					THE WELLCOME TRUST SANGER INSTITUTE	ERA740549		public	17D988DA8BA55D43C64DE2872AEE3E1E	754F81049A4F798806C211D9E3013E40		
ERX1776917	ERR1706683	2016-10-25 11:45:30	2016-10-27 23:50:44	8783954	948667032	8783954	108	619	GCA_000195955.1	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1706683/ERR1706683.1	56702	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	200	0.0	ILLUMINA	Illumina Genome Analyzer II	ERP017985	PRJEB16133		350494	ERS1412895	SAMEA4513716	simple	83332	Mycobacterium tuberculosis H37Rv	SAMEA4513716							no					THE WELLCOME TRUST SANGER INSTITUTE	ERA740549		public	AF0F7A1E91E65ED5766FD4B3A28C544D	29D14FDECE7612FC434B27498994B38F		
ERX1776918	ERR1706684	2016-10-25 11:45:30	2016-10-27 23:52:46	17620491	1903013028	17620491	108	1135	GCA_000195955.1	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1706684/ERR1706684.1	56299	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	200	0.0	ILLUMINA	Illumina Genome Analyzer II	ERP017985	PRJEB16133		350494	ERS1412894	SAMEA4513715	simple	83332	Mycobacterium tuberculosis H37Rv	SAMEA4513715							no					THE WELLCOME TRUST SANGER INSTITUTE	ERA740549		public	3D9F2F5631CF12AC112CDE409ED47B81	156D11940CBDE2A295606F82C1071307		
ERX1776919	ERR1706685	2016-10-25 11:45:30	2016-10-27 23:52:55	13105818	1415428344	13105818	108	786	GCA_000195955.1	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1706685/ERR1706685.1	56702	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	200	0.0	ILLUMINA	Illumina Genome Analyzer II	ERP017985	PRJEB16133		350494	ERS1412895	SAMEA4513716	simple	83332	Mycobacterium tuberculosis H37Rv	SAMEA4513716							no					THE WELLCOME TRUST SANGER INSTITUTE	ERA740549		public	F393A1A61ABFE193209C45F6CA747F04	5D72BC509F9D5F2F9F087C78A36317DA		
ERX1776920	ERR1706686	2016-10-25 11:45:30	2016-10-25 22:24:46	18371641	1984137228	18371641	108	1125	GCA_000195955.1	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1706686/ERR1706686.1	56702	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	200	0.0	ILLUMINA	Illumina Genome Analyzer II	ERP017985	PRJEB16133		350494	ERS1412895	SAMEA4513716	simple	83332	Mycobacterium tuberculosis H37Rv	SAMEA4513716							no					THE WELLCOME TRUST SANGER INSTITUTE	ERA740549		public	DBD18F4AE005F9AB818A2EAA47DE32C6	44BFF0851F3B4BD2E88709E3E27C832E		
ERX1818308	ERR1749111	2017-08-02 07:22:39	2017-08-21 21:22:57	0	0	0	0	785		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/ERR1749111/ERR1749111.1	H37Rv_A_S8_p	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	350	2.0	ILLUMINA	Illumina HiSeq 1500	ERP020415	PRJEB18483		396863	ERS1465355	SAMEA20430418	simple	83332	Mycobacterium tuberculosis H37Rv	SAMEA20430418							no					Core Facility Microarray/Genomics, Max Planck Institute for Infection Biology, Berlin, D-10117, Germany	ERA771499		public	062498BC9374E3F0B47F61E240AED6F6	C5C6C9DB6657BA8786D1FA214DA81FFD		
ERX1818309	ERR1749112;ERR1749113	2017-08-02 07:22:39	2017-08-21 21:22:03	0	0	0	0	1069		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR1749113/ERR1749113.1	H37Rv_B_S8_p	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	350	2.0	ILLUMINA	Illumina HiSeq 1500	ERP020415	PRJEB18483		396863	ERS1465356	SAMEA20431168	simple	83332	Mycobacterium tuberculosis H37Rv	SAMEA20431168							no					Core Facility Microarray/Genomics, Max Planck Institute for Infection Biology, Berlin, D-10117, Germany	ERA771499		public	0259BBBDAEA01939D423CEB24CA9626A	2A6561042FC12989B4A9404978E150C8		
ERX1818310	ERR1749114;ERR1749115	2017-08-02 07:22:39	2021-10-20 13:11:54	10973912	1119339024	10973912	102	520		https://sra-download.ncbi.nlm.nih.gov/traces/era1/ERR/ERR1749/ERR1749115	H37Rv_C_S8_p	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	350	2.0	ILLUMINA	Illumina HiSeq 1500	ERP020415	PRJEB18483		396863	ERS1465357	SAMEA20431918	simple	83332	Mycobacterium tuberculosis H37Rv	SAMEA20431918							no					Core Facility Microarray/Genomics, Max Planck Institute for Infection Biology, Berlin, D-10117, Germany	ERA771499		public	AE572CD3408B0A14FC5562E75E340861	EED1326CB3C68F9DC54C7C28B139612D		
ERX1818311	ERR1749116;ERR1749117	2017-08-02 07:22:39	2021-10-20 13:15:01	13986072	1426579344	13986072	102	651		https://sra-download.ncbi.nlm.nih.gov/traces/era1/ERR/ERR1749/ERR1749117	H37Rv_D_S8_p	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	350	2.0	ILLUMINA	Illumina HiSeq 1500	ERP020415	PRJEB18483		396863	ERS1465358	SAMEA20432668	simple	83332	Mycobacterium tuberculosis H37Rv	SAMEA20432668							no					Core Facility Microarray/Genomics, Max Planck Institute for Infection Biology, Berlin, D-10117, Germany	ERA771499		public	B104BAE946EA8E57452AE351D705CE61	B30F12D4C774B03CF58A15427258BBEC		
ERX1818315	ERR1749123	2017-08-02 07:22:40	2017-08-21 21:18:52	0	0	0	0	948		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/ERR1749123/ERR1749123.1	THP1-24h-enriched_A_S6_p	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	350	2.0	ILLUMINA	Illumina HiSeq 1500	ERP020415	PRJEB18483		396863	ERS1465362	SAMEA20435668	simple	83332	Mycobacterium tuberculosis H37Rv	SAMEA20435668							no					Core Facility Microarray/Genomics, Max Planck Institute for Infection Biology, Berlin, D-10117, Germany	ERA771499		public	4697A33471FEFFE63C936D1303AD2E77	C7DD2E630144E85A87051AE0F4BAA880		
ERX1818316	ERR1749124;ERR1749125	2017-08-02 07:22:40	2021-10-20 13:21:16	21894121	2233200342	21894121	102	995		https://sra-download.ncbi.nlm.nih.gov/traces/era4/ERR/ERR1749/ERR1749125	THP1-24h-enriched_B_S6_p	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	350	2.0	ILLUMINA	Illumina HiSeq 1500	ERP020415	PRJEB18483		396863	ERS1465363	SAMEA20436418	simple	83332	Mycobacterium tuberculosis H37Rv	SAMEA20436418							no					Core Facility Microarray/Genomics, Max Planck Institute for Infection Biology, Berlin, D-10117, Germany	ERA771499		public	CB0CBCF2B5FA693AC5F86A308CDFCC37	DDF2949E1C467266D7A72699C83982BE		
ERX1818317	ERR1749126;ERR1749127	2017-08-02 07:22:40	2017-08-21 21:17:11	0	0	0	0	1165		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR1749127/ERR1749127.1	THP1-24h-enriched_C_S6_p	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	350	2.0	ILLUMINA	Illumina HiSeq 1500	ERP020415	PRJEB18483		396863	ERS1465364	SAMEA20437168	simple	83332	Mycobacterium tuberculosis H37Rv	SAMEA20437168							no					Core Facility Microarray/Genomics, Max Planck Institute for Infection Biology, Berlin, D-10117, Germany	ERA771499		public	D4241F9A84F2230454268BC1E323314F	81244041435F182D421E3FE78678AEAE		
ERX1818321	ERR1749133	2017-08-02 07:22:40	2021-10-20 13:22:16	18752015	1894597589	18752015	101	838		https://sra-download.ncbi.nlm.nih.gov/traces/era4/ERR/ERR1749/ERR1749133	THP1-48h-enriched_A_S7_p	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	350	2.0	ILLUMINA	Illumina HiSeq 1500	ERP020415	PRJEB18483		396863	ERS1465368	SAMEA20440168	simple	83332	Mycobacterium tuberculosis H37Rv	SAMEA20440168							no					Core Facility Microarray/Genomics, Max Planck Institute for Infection Biology, Berlin, D-10117, Germany	ERA771499		public	C247604998ECC7D7AF555907945AD525	5F3A94C9C4F2A9791E34E21878CFDE5F		
ERX1818322	ERR1749134;ERR1749135	2017-08-02 07:22:40	2021-10-20 13:23:14	19844599	2024149098	19844599	102	907		https://sra-download.ncbi.nlm.nih.gov/traces/era4/ERR/ERR1749/ERR1749135	THP1-48h-enriched_B_S7_p	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	350	2.0	ILLUMINA	Illumina HiSeq 1500	ERP020415	PRJEB18483		396863	ERS1465369	SAMEA20440918	simple	83332	Mycobacterium tuberculosis H37Rv	SAMEA20440918							no					Core Facility Microarray/Genomics, Max Planck Institute for Infection Biology, Berlin, D-10117, Germany	ERA771499		public	C0141C13211665A17D0D672EEB82678D	C239B1B53F9E60224FEB77A8BC762545		
ERX1818323	ERR1749136;ERR1749137	2017-08-02 07:22:40	2021-10-20 13:22:42	23100895	2356291290	23100895	102	1020		https://sra-download.ncbi.nlm.nih.gov/traces/era1/ERR/ERR1749/ERR1749137	THP1-48h-enriched_C_S7_p	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	350	2.0	ILLUMINA	Illumina HiSeq 1500	ERP020415	PRJEB18483		396863	ERS1465370	SAMEA20441668	simple	83332	Mycobacterium tuberculosis H37Rv	SAMEA20441668							no					Core Facility Microarray/Genomics, Max Planck Institute for Infection Biology, Berlin, D-10117, Germany	ERA771499		public	7C32FBFF766E662C8F9A469823BAAB49	48BD07AB018F8AD0478228857E990716		
ERX1818327	ERR1749143	2017-08-02 07:22:40	2021-10-20 13:16:37	20240222	2043423021	20240222	100	896		https://sra-download.ncbi.nlm.nih.gov/traces/era1/ERR/ERR1749/ERR1749143	THP1-4h-enriched_A_S5_p	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	350	2.0	ILLUMINA	Illumina HiSeq 1500	ERP020415	PRJEB18483		396863	ERS1465374	SAMEA20444668	simple	83332	Mycobacterium tuberculosis H37Rv	SAMEA20444668							no					Core Facility Microarray/Genomics, Max Planck Institute for Infection Biology, Berlin, D-10117, Germany	ERA771499		public	20F4572125E3FC2DBA362B703DBD5045	B42B0156609D5072AE368B9E63DDFBA4		
ERX1818328	ERR1749144;ERR1749145	2017-08-02 07:22:40	2017-08-21 21:12:31	0	0	0	0	921		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR1749145/ERR1749145.1	THP1-4h-enriched_B_S5_p	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	350	2.0	ILLUMINA	Illumina HiSeq 1500	ERP020415	PRJEB18483		396863	ERS1465375	SAMEA20445418	simple	83332	Mycobacterium tuberculosis H37Rv	SAMEA20445418							no					Core Facility Microarray/Genomics, Max Planck Institute for Infection Biology, Berlin, D-10117, Germany	ERA771499		public	99FE80667F1F883D861F08F1067FA0E1	C04A891213B0A1802DB4D01B66FB2F80		
ERX1818329	ERR1749146;ERR1749147	2017-08-02 07:22:40	2021-10-20 13:26:40	22236414	2268114228	22236414	102	987		https://sra-download.ncbi.nlm.nih.gov/traces/era1/ERR/ERR1749/ERR1749147	THP1-4h-enriched_C_S5_p	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	350	2.0	ILLUMINA	Illumina HiSeq 1500	ERP020415	PRJEB18483		396863	ERS1465376	SAMEA20446168	simple	83332	Mycobacterium tuberculosis H37Rv	SAMEA20446168							no					Core Facility Microarray/Genomics, Max Planck Institute for Infection Biology, Berlin, D-10117, Germany	ERA771499		public	B57FA091DD94880209314EA16C159369	2D998FD0993968988FB70F29CE9F4F95		
ERX1941435	ERR1880934	2017-08-30 10:30:28	2017-09-04 21:22:12	0	0	0	0	6292		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-12/ERR1880934/ERR1880934.1	Sample 1_s	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	Illumina HiSeq 2000	ERP022074	PRJEB19976		400764	ERS1599694	SAMEA103910526	simple	83332	Mycobacterium tuberculosis H37Rv	SAMEA103910526							no					The Francis Crick Institute, Mill Hill Laboratory	ERA845376		public	80B001334FC27025DC78BB46E877FAC9	A4A36E51EDA98EEC4E92EF15618E5F49		
ERX1941436	ERR1880935	2017-08-30 10:30:28	2017-09-04 21:16:38	0	0	0	0	820		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-12/ERR1880935/ERR1880935.1	Sample 10_s	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	Illumina HiSeq 2000	ERP022074	PRJEB19976		400764	ERS1599695	SAMEA103910527	simple	83332	Mycobacterium tuberculosis H37Rv	SAMEA103910527							no					The Francis Crick Institute, Mill Hill Laboratory	ERA845376		public	ADFA3488D7A09CF665CB2E8874A33F74	C78AE59E026294FE4B280912B3A845C7		
ERX1941437	ERR1880936	2017-08-30 10:30:28	2017-09-04 21:23:15	0	0	0	0	841		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR1880936/ERR1880936.1	Sample 11_s	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	Illumina HiSeq 2000	ERP022074	PRJEB19976		400764	ERS1599696	SAMEA103910528	simple	83332	Mycobacterium tuberculosis H37Rv	SAMEA103910528							no					The Francis Crick Institute, Mill Hill Laboratory	ERA845376		public	ED7D67DDA22796EB6CA8C1F412DBDE1B	3239DD888AB1A072F06F6D270091BD00		
ERX1941438	ERR1880937	2017-08-30 10:30:28	2017-09-04 21:20:12	0	0	0	0	4048		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-12/ERR1880937/ERR1880937.1	Sample 12_s	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	Illumina HiSeq 2000	ERP022074	PRJEB19976		400764	ERS1599697	SAMEA103910529	simple	83332	Mycobacterium tuberculosis H37Rv	SAMEA103910529							no					The Francis Crick Institute, Mill Hill Laboratory	ERA845376		public	687C73729E598B6F425D9BE2F6DAE717	C8064AE3FA6A2F0A357DCEE61E6E464A		
ERX1941439	ERR1880938	2017-08-30 10:30:28	2017-09-04 21:20:05	0	0	0	0	3318		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-12/ERR1880938/ERR1880938.1	Sample 13_s	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	Illumina HiSeq 2000	ERP022074	PRJEB19976		400764	ERS1599698	SAMEA103910530	simple	83332	Mycobacterium tuberculosis H37Rv	SAMEA103910530							no					The Francis Crick Institute, Mill Hill Laboratory	ERA845376		public	7564E02535C63F84900D9382ED03EB91	AB96785C212B7A106355A4972843B30A		
ERX1941440	ERR1880939	2017-08-30 10:30:28	2017-09-04 21:22:39	0	0	0	0	489		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR1880939/ERR1880939.1	Sample 14_s	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	Illumina HiSeq 2000	ERP022074	PRJEB19976		400764	ERS1599699	SAMEA103910531	simple	83332	Mycobacterium tuberculosis H37Rv	SAMEA103910531							no					The Francis Crick Institute, Mill Hill Laboratory	ERA845376		public	A8E21DC715E0EF65465B44E772E95DE8	D8105A798D02BA914E12239ABBD167F0		
ERX1941441	ERR1880940	2017-08-30 10:30:28	2017-09-04 21:23:46	0	0	0	0	660		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR1880940/ERR1880940.1	Sample 15_s	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	Illumina HiSeq 2000	ERP022074	PRJEB19976		400764	ERS1599700	SAMEA103910532	simple	83332	Mycobacterium tuberculosis H37Rv	SAMEA103910532							no					The Francis Crick Institute, Mill Hill Laboratory	ERA845376		public	017B11D6345FB5A07D216D3C4687782D	8B496092FA71EE5187BE2BD00F13D5DF		
ERX1941442	ERR1880941	2017-08-30 10:30:28	2017-09-04 21:26:56	0	0	0	0	4045		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-12/ERR1880941/ERR1880941.1	Sample 2_s	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	Illumina HiSeq 2000	ERP022074	PRJEB19976		400764	ERS1599701	SAMEA103910533	simple	83332	Mycobacterium tuberculosis H37Rv	SAMEA103910533							no					The Francis Crick Institute, Mill Hill Laboratory	ERA845376		public	E0FBE443F3BFD88CF0A1A9F50C02F30A	62316ED909F8389198B908E3444730B5		
ERX1941443	ERR1880942	2017-08-30 10:30:28	2017-09-04 21:26:55	0	0	0	0	1243		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-12/ERR1880942/ERR1880942.1	Sample 3_s	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	Illumina HiSeq 2000	ERP022074	PRJEB19976		400764	ERS1599702	SAMEA103910534	simple	83332	Mycobacterium tuberculosis H37Rv	SAMEA103910534							no					The Francis Crick Institute, Mill Hill Laboratory	ERA845376		public	8E087B779FAAA86CD94F683AA9FCD4CC	63AA023937BCEE05EF23E4B93ABB70A4		
ERX1941444	ERR1880943	2017-08-30 10:30:28	2017-09-04 21:27:48	0	0	0	0	1099		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-12/ERR1880943/ERR1880943.1	Sample 4_s	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	Illumina HiSeq 2000	ERP022074	PRJEB19976		400764	ERS1599703	SAMEA103910535	simple	83332	Mycobacterium tuberculosis H37Rv	SAMEA103910535							no					The Francis Crick Institute, Mill Hill Laboratory	ERA845376		public	DFDAC9B9429AC26F86E80498F54CC9FB	B55D7A15079F99A79877E9E94A34EE40		
ERX1941445	ERR1880944	2017-08-30 10:30:28	2017-09-04 21:27:18	0	0	0	0	4322		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-12/ERR1880944/ERR1880944.1	Sample 5_s	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	Illumina HiSeq 2000	ERP022074	PRJEB19976		400764	ERS1599704	SAMEA103910536	simple	83332	Mycobacterium tuberculosis H37Rv	SAMEA103910536							no					The Francis Crick Institute, Mill Hill Laboratory	ERA845376		public	699B1E98E1C80FC9141795F7C9D0E588	D3F1C689F9E72E9A8543478BDD8FF3F3		
ERX1941446	ERR1880945	2017-08-30 10:30:28	2017-09-04 21:29:54	0	0	0	0	3295		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-12/ERR1880945/ERR1880945.1	Sample 6_s	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	Illumina HiSeq 2000	ERP022074	PRJEB19976		400764	ERS1599705	SAMEA103910537	simple	83332	Mycobacterium tuberculosis H37Rv	SAMEA103910537							no					The Francis Crick Institute, Mill Hill Laboratory	ERA845376		public	FC1FF6A2F58E5BB674CEB11AEC67A1B4	078A9A6E9FF033A59177CDF7963B2C27		
ERX1941447	ERR1880946	2017-08-30 10:30:28	2017-09-04 21:29:42	0	0	0	0	492		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR1880946/ERR1880946.1	Sample 7_s	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	Illumina HiSeq 2000	ERP022074	PRJEB19976		400764	ERS1599706	SAMEA103910538	simple	83332	Mycobacterium tuberculosis H37Rv	SAMEA103910538							no					The Francis Crick Institute, Mill Hill Laboratory	ERA845376		public	85282BFF013B98A9CD4B8F6269DBA726	8992A0BC558D73E45CA6F69E4621B3D0		
